52	1.5462951660	6.6497099960	5.6151880670
53	2.2638549805	12.9851284380	6.0908437281
54	3.8973083496	0.8246292452	2.0079796174
55	0.9618835449	4.9379030637	4.9410664070
56	0.8817138672	4.8126170628	4.8042917487
57	0.8042907715	4.6887874334	4.6527466352
58	1.2832641602	5.6243292295	5.3542169940
59	1.5875244141	6.8631972551	5.6536485021
60	0.9589843750	4.9332803882	4.9364342040
61	0.2216186523	2.1194671030	2.7508343272
62	0.8653564453	4.7871116229	4.7739884395
63	0.2140197754	2.0541394068	2.7213289617
64	1.6642456055	7.3044949168	5.7240397208
65	0.3743591309	3.2456744004	3.3525798855
66	0.3154602051	2.8559166937	3.1214675173
67	0.3962097168	3.3755806162	3.4366064451
68	1.5616149902	6.7271746296	5.6295323062
69	0.4717712402	3.7654982587	3.7159328431
70	2.7119140625	17.0603871878	5.3087006503
71	0.5963134766	4.2311713545	4.1257358291
72	0.6311950684	4.3296424271	4.2277121304
73	2.7182617188	17.0675700041	5.2849082063
74	1.3400573730	5.8015937093	5.4137720177
75	0.3909301758	3.3449158543	3.4164148478
76	0.1326293945	1.3110486626	2.4173031329
77	1.0830383301	5.1478240830	5.1171445854
78	0.6182556152	4.2944765457	4.1905506819
79	0.8030700684	4.6867430702	4.6501850573
80	1.5932006836	6.8938528030	5.6589084890
81	3.1947021484	11.4909127311	3.1388509632
82	1.1486206055	5.2819973929	5.2006843870
83	1.7591247559	7.9351264788	5.8087408410
84	2.9212341309	16.0338203559	4.3835137781
85	1.3605651855	5.8710453900	5.4347196118
86	1.8927001953	8.9952475691	5.9209726354
87	1.6710510254	7.3465237183	5.7302084260
88	3.6442260742	3.5966341049	2.1321784732
89	3.7113647461	2.7444648153	2.0798183129
90	1.4723205566	6.3053354765	5.5449373828
91	3.1432800293	12.4980163241	3.3456385406
92	1.2723083496	5.5925589898	5.3424318606
93	1.4707031250	6.2983358515	5.5433810294
94	3.5954284668	4.2744798742	2.1819322136
95	0.8047180176	4.6895020148	4.6536418573
96	1.7863464355	8.1343927556	5.8324256821
97	0.3496398926	3.0891402118	3.2562425695
98	3.6067199707	4.1131590796	2.1694587148
99	0.2659301758	2.4840833694	2.9250172932
100	2.2514038086	12.8329702589	6.0919930105
101	3.0662231445	13.9204651710	3.6861667575
102	3.1635742188	12.1041518837	3.2618657090
103	3.2010192871	11.3655193825	3.1147293102
104	2.5548706055	16.2491694478	5.7792279198
105	2.9898986816	15.1492791562	4.0489181361
106	3.0367736816	14.4205824413	3.8239381346
107	1.5547180176	6.6920308361	5.6230825114
108	0.2698364258	2.5148208088	2.9404889640
109	2.9111633301	16.1427674492	4.4323867424
110	1.0362854004	5.0620900188	5.0529457171
111	2.8744812012	16.4907697522	4.6085291577
112	1.6433105469	7.1782044683	5.7049842470
113	3.9361572266	0.4952163063	2.0029387285
114	2.0620422363	10.6424603353	6.0380340773
115	3.7673950195	2.1012048167	2.0482491829
116	3.7095642090	2.7661380710	2.0810041024
117	1.5059814453	6.4560713180	5.5771193892
118	3.2796630859	9.7988642307	2.8394748795
119	3.4822998047	6.0403400807	2.3434662060
120	0.5283813477	4.0017575328	3.9108102421
121	0.5414123535	4.0500364173	3.9536861820
122	1.4213562012	6.0951338493	5.4954003846
123	2.6167602539	16.7005263566	5.6216615878
124	1.5483093262	6.6597706588	5.6170776592
125	0.7123413086	4.5193740826	4.4431420490
126	2.2116699219	12.3515277480	6.0910250445
127	2.9491577148	15.7029597484	4.2474201053
128	1.0950317383	5.1710485183	5.1329535929
129	1.8323974609	8.4908459720	5.8716573345
130	2.9181518555	16.0677623158	4.3984885663
131	1.3956604004	5.9970000249	5.4699878703
132	1.9844665527	9.8460779413	5.9894615534
133	0.3783264160	3.2698485914	3.3679227763
134	2.0273132324	10.2774527150	6.0176010733
135	0.0923156738	0.9201938656	2.2781820247
136	3.2613220215	10.1633189188	2.8994499491
137	0.1347045898	1.3308383262	2.4247053620
138	0.0452270508	0.4528017153	2.1285700548
139	3.6020507813	4.1795390873	2.1745439358
140	0.0621337891	0.6215008300	2.1805430508
141	1.9633178711	9.6410871985	5.9745612816
142	1.4235229492	6.1036441059	5.4975288740
143	3.2467041016	10.4547148237	2.9491036776
144	0.6036376953	4.2528357302	4.1476226411
145	1.6977539063	7.5161348353	5.7542847240
146	2.6098937988	16.6579381095	5.6409494597
147	2.5639953613	16.3246738754	5.7582880589
148	2.2960815430	13.3804253339	6.0843149526
149	2.1629943848	11.7744406451	6.0813435389
150	0.2241821289	2.1413281421	2.7608180350
151	2.8897399902	16.3554773336	4.5356901939
152	1.9814758301	9.8167681929	5.9873918697
153	2.3198242188	13.6718353902	6.0759633851
154	0.3588562012	3.1486948688	3.2922987314
155	3.0646057129	13.9486733168	3.6936418899
156	1.2968444824	5.6647716125	5.3686839524
157	3.5344238281	5.1930534828	2.2603053924
158	3.0050964355	14.9229945800	3.9753940854
159	1.2664184570	5.5757894050	5.3360522017
160	3.1625366211	12.1244225865	3.2660821769
161	3.9729614258	0.2030285782	2.0005037521
162	3.6033325195	4.1612710621	2.1731378479
163	2.9670410156	15.4698323271	4.1601441595
164	0.3955993652	3.3720590080	3.4342759857
165	1.1209716797	5.2232209011	5.1663068822
166	1.7191162109	7.6573048372	5.7733886411
167	2.0144042969	10.1452489071	6.0094375029
168	3.4478454590	6.6309340892	2.4075326681
169	2.4280700684	14.9651658703	5.9928155699
170	1.8439331055	8.5840074089	5.8812916603
171	2.8395996094	16.7479043984	4.7718453816
172	3.2692871094	10.0048449231	2.8730856624
173	2.0773315430	10.8073508079	6.0462476045
174	1.3209228516	5.7394498452	5.3939752646
175	0.7888488770	4.6626129187	4.6199236100
176	2.2964477539	13.3849227711	6.0842097651
177	0.8799133301	4.8098176295	4.8009986017
178	1.3957519531	5.9973406492	5.4700789959
179	2.5805969238	16.4545107515	5.7181680962
180	1.5655212402	6.7472760854	5.6331795819
181	1.2945251465	5.6577802865	5.3662239271
182	0.3922729492	3.3527585183	3.4215573246
183	3.8875122070	0.9112621311	2.0096926275
184	1.9507141113	9.5214473066	5.9654033874
185	1.5720214844	6.7810439640	5.6392398387
186	2.0133666992	10.1347057366	6.0087689869
187	1.0434875488	5.0748400982	5.0631171247
188	3.5275878906	5.3009245308	2.2703179197
189	0.0248718262	0.2490397511	2.0687651752
190	1.7667541504	7.9901290155	5.8154116462
191	1.8757019043	8.8486952276	5.9073502439
192	1.0612182617	5.1069109767	5.0877104342
193	3.4217834473	7.0929635610	2.4611530135
194	0.5157470703	3.9528494037	3.8685130783
195	2.6617431641	16.9269140612	5.4841861341
196	3.6195373535	3.9333124189	2.1560157272
197	0.5070800781	3.9180661206	3.8390910894
198	3.1549987793	12.2712755328	3.2969314629
199	1.2113952637	5.4291322359	5.2748145557
200	3.3116455078	9.1686495952	2.7410975013
201	2.6454162598	16.8557065926	5.5363018813
202	1.4113464355	6.0562973367	5.4855390477
203	2.0739440918	10.7706023466	6.0444721568
204	1.1510925293	5.2874214908	5.2037026659
205	3.5911560059	4.3362270112	2.1868098042
206	3.7695617676	2.0775149384	2.0472236416
207	3.8700561523	1.0693267262	2.0132205028
208	0.0440063477	0.4405967173	2.1248969342
209	0.3829956055	3.2979648445	3.3859328844
210	0.5231018066	3.9815757100	3.8932215926
211	0.7488098145	4.5909232176	4.5304364680
212	3.9026489258	0.7780158121	2.0071235824
213	0.3634033203	3.1775551756	3.3100304642
214	0.9499511719	4.9189492182	4.9218591653
215	1.9697570801	9.7029402711	5.9791619741
216	1.8834228516	8.9148347829	5.9135676077
217	1.3233337402	5.7471413097	5.3964837351
218	0.6133422852	4.2807124857	4.1762339507
219	0.6099853516	4.2711744857	4.1663870723
220	1.7503662109	7.8727888741	5.8010533540
221	2.7715454102	17.0362222611	5.0722468147
222	1.7876281738	8.1439828878	5.8335325883
223	2.3961486816	14.5941629348	6.0257558615
224	2.3632507324	14.2009429475	6.0520557704
225	3.3292236328	8.8262852233	2.6903713055
226	1.0089111328	5.0149424001	5.0132748595
227	2.6613769531	16.9254600020	5.4853825020
228	0.2910461426	2.6775449800	3.0246270646
229	1.2495117188	5.5288325648	5.3175608403
230	0.7510070801	4.5950250967	4.5355163857
231	2.4274597168	14.9581950539	5.9935175604
232	2.5500488281	16.2081393160	5.7899769080
233	3.0621032715	13.9921549983	3.7052296159
234	0.2260437012	2.1571466217	2.7680770754
235	0.6117858887	4.2763039666	4.1716751691
236	2.4672546387	15.4001796799	5.9415472124
237	2.3426513672	13.9509403805	6.0648537172
238	1.3104248047	5.7064158366	5.3830026611
239	2.3594665527	14.1551922259	6.0546116470
240	1.6686096191	7.3313906504	5.7279969195
241	1.6073913574	6.9718589119	5.6720222033
242	2.5954589844	16.5619860131	5.6800229539
243	3.5002746582	5.7417564552	2.3129816804
244	0.1922302246	1.8626244255	2.6375760795
245	1.3326110840	5.7771097425	5.4060981319
246	3.5632629395	4.7489137546	2.2208629853
247	0.1306152344	1.2918063636	2.4101396557
248	3.7268371582	2.5608324603	2.0700861205
249	3.0992126465	13.3286764752	3.5364052656
250	0.8873596191	4.8213860687	4.8145507535
251	0.3208007813	2.8936354299	3.1426095135
252	2.9749145508	15.3621962328	4.1217684994
253	1.8623352051	8.7358701307	5.8964758089
254	1.8587341309	8.7058370789	5.8935232573
255	0.9468383789	4.9140340026	4.9167861673
256	3.1409606934	12.5426443814	3.3553840750
257	1.3456726074	5.8203135146	5.4195344212
258	0.9363403320	4.8975330353	4.8994823836
259	0.6475830078	4.3720375804	4.2736534894
260	1.5449218750	6.6428718315	5.6138990580
261	2.5611572266	16.3014947407	5.7648852552
262	0.4230957031	3.5246790581	3.5381901933
263	0.9066772461	4.8513437247	4.8489013226
264	0.3603210449	3.1580298424	3.2980153200
265	1.4535217285	6.2253291727	5.5267876262
266	2.2665100098	13.0176295166	6.0905030022
267	3.2597351074	10.1949223323	2.9047609464
268	3.4776000977	6.1194993834	2.3517627063
269	2.6697082520	16.9568784888	5.4578563059
270	3.9845275879	0.1150078132	2.0001626365
271	0.6262512207	4.3163882262	4.2136063370
272	1.4924621582	6.3943593526	5.5642403063
273	0.4534912109	3.6793401882	3.6501993497
274	3.7163696289	2.6845544636	2.0765811364
275	3.7666320801	2.1095668701	2.0486135571
276	0.8190612793	4.7132244900	4.6832996391
277	0.6649475098	4.4145265971	4.3209722245
278	1.3981628418	6.0063333905	5.4724770858
279	1.8642578125	8.7519676991	5.8980482762
280	1.9282531738	9.3129415552	5.9486174681
281	2.9250488281	15.9910900155	4.3649628960
282	0.0639038086	0.6391172274	2.1861007045
283	2.2325744629	12.6039097923	6.0923812289
284	2.7109985352	17.0591653279	5.3121036984
285	2.8851318359	16.3977749063	4.5577615294
286	3.2710876465	9.9690605805	2.8671936588
287	0.1469726563	1.4470558540	2.4689007242
288	2.9665832520	15.4759979642	4.1623767086
289	0.6215209961	4.3034972463	4.2000027907
290	3.6515808105	3.4987967511	2.1255802192
291	3.8020019531	1.7329973455	2.0334519421
292	1.0158691406	5.0267412035	5.0235144349
293	1.1549377441	5.2959161314	5.2083804720
294	0.5873413086	4.2038742729	4.0985807285
295	3.3932495117	7.6129309722	2.5252073903
296	2.4396667480	15.0965653354	5.9789256046
297	1.0950927734	5.1711681114	5.1330334001
298	0.0112609863	0.1126976131	2.0305334955
299	3.3244628906	8.9186792321	2.7038768526
300	3.9418945313	0.4484266234	2.0024170680
301	3.4102478027	7.3014604382	2.4863629596
302	3.3329162598	8.7548002474	2.6800144562
303	2.5395202637	16.1159348914	5.8126927922
304	0.3379211426	3.0113669082	3.2101971235
305	3.3216857910	8.9726923595	2.7118348072
306	3.4893188477	5.9229543031	2.3313287925
307	1.9795227051	9.7976840914	5.9860333973
308	0.6678771973	4.4214627551	4.3288187769
309	3.3233337402	8.9406304277	2.7071054102
310	2.1207580566	11.2889129891	6.0665617212
311	2.1647949219	11.7954779466	6.0818503397
312	2.4348754883	15.0425230061	5.9847922116
313	2.3261718750	13.7496012146	6.0731865670
314	0.8715209961	4.7967454293	4.7855112181
315	0.9018859863	4.8439142576	4.8404882607
316	2.9683837891	15.4516875511	4.1535961284
317	0.9278564453	4.8842700253	4.8852745592
318	2.8157348633	16.8812493799	4.8803184610
319	1.1156616211	5.2123156648	5.1595693100
320	1.9123840332	9.1692681896	5.9364296513
321	1.8071899414	8.2926874750	5.8503248253
322	1.0081176758	5.0136044030	5.0121002417
323	3.8062744141	1.6890190420	2.0318504256
324	1.8387145996	8.5416692157	5.8769438426
325	1.2436828613	5.5130416037	5.3111217416
326	3.1597290039	12.1792061901	3.2775279793
327	3.1312866211	12.7278206664	3.3964003133
328	3.9854125977	0.1083455082	2.0001444070
329	1.7621459961	7.9568291538	5.8113853916
330	0.4388427734	3.6066129129	3.5966225689
331	1.6125488281	7.0006976731	5.6767754781
332	2.1198425293	11.2785677542	6.0661836248
333	1.9020996094	9.0777674035	5.9283983025
334	3.3965759277	7.5515920748	2.5174449487
335	2.4684143066	15.4126336561	5.9398387140
336	3.5271606445	5.3076993359	2.2709523742
337	1.1123962402	5.2056683679	5.1554035275
338	3.0178222656	14.7259512238	3.9142141748
339	0.0706176758	0.7058412994	2.2073769236
340	3.1234436035	12.8767125479	3.4300782366
341	0.7706909180	4.6308583120	4.5801396219
342	2.8969726563	16.2866040492	4.5009331345
343	1.5263671875	6.5521658714	5.5964303090
344	3.6940307617	2.9557759537	2.0917101340
345	3.3280334473	8.8493596083	2.6937315288
346	2.5386657715	16.1082985721	5.8144911791
347	0.3854370117	3.3125222330	3.3953288547
348	0.2568664551	2.4118618285	2.8891685553
349	3.5783691406	4.5233514973	2.2019381989
350	3.7836608887	1.9254567368	2.0408798651
351	3.4720458984	6.2136281634	2.3617451277
352	0.5506286621	4.0828984986	3.9835443764
353	3.0530395508	14.1479601831	3.7474202840
354	2.3594665527	14.1551922259	6.0546116470
355	0.8420715332	4.7503625586	4.7293112948
356	3.6482238770	3.5433136355	2.1285639755
357	3.5403442383	5.1004307517	2.2518428058
358	1.5563049316	6.7000778134	5.6245676820
359	1.8649291992	8.7575994062	5.8985967455
360	3.6947937012	2.9463497707	2.0911640481
361	3.7301330566	2.5223153433	2.0681167604
362	0.0277404785	0.2777766332	2.0770050007
363	3.4306945801	6.9335553907	2.4423044327
364	1.7712707520	8.0229998138	5.8193490992
365	1.9832153320	9.8338028690	5.9885972174
366	2.7165222168	17.0658264402	5.2914625296
367	2.2820739746	13.2084417503	6.0878049255
368	0.8824768066	4.8138028088	4.8056840226
369	3.2259826660	10.8682682620	3.0222842789
370	2.9053955078	16.2026091685	4.4602982983
371	0.4715270996	3.7643805723	3.7150634943
372	1.0705261230	5.1241596039	5.1003752194
373	2.9698791504	15.4313778244	4.1463054704
374	2.3928833008	14.5555568439	6.0287032484
375	1.9431457520	9.4505160613	5.9598115292
376	2.6529541016	16.8901911653	5.5125524962
377	2.4559936523	15.2778957283	5.9575556794
378	0.7939147949	4.6712773573	4.6307925233
379	2.2398376465	12.6920964869	6.0924185109
380	2.5861816406	16.4958976145	5.7040819658
381	3.9245605469	0.5912298551	2.0041626911
382	3.9658813477	0.2577913926	2.0008091062
383	3.3352966309	8.7088046997	2.6733929411
384	1.9536132813	9.5487997083	5.9675273246
385	2.0094604492	10.0951253570	6.0062362313
386	3.5591735840	4.8108131897	2.2261872620
387	3.5910034180	4.3384394538	2.1869856285
388	1.5791015625	6.8182785970	5.6458279695
389	1.2577819824	5.5515858478	5.3266400461
390	2.6930541992	17.0259052650	5.3773242749
391	0.8383483887	4.7444182385	4.7219943544
392	2.7650756836	17.0489679912	5.0992365114
393	3.7744445801	2.0244446675	2.0449624874
394	0.7564697266	4.6051307341	4.5480590579
395	3.5855102539	4.4184177685	2.1933905492
396	2.1559143066	11.6919731977	6.0792480591
397	2.9914855957	15.1261274536	4.0412212971
398	0.3337707520	2.9832731324	3.1938430789
399	1.3496704102	5.8337768009	5.4236245069
400	1.7261657715	7.7049768954	5.7796599166
401	2.5628662109	16.3154855257	5.7609218654
402	0.2555847168	2.4015480474	2.8841057337
403	1.1138916016	5.2087069461	5.1573133723
404	3.8939208984	0.8544201186	2.0085508526
405	1.3838195801	5.9534802181	5.4581651256
406	1.7744445801	8.0462363091	5.8221106232
407	3.9092102051	0.7213363268	2.0061452466
408	1.7589416504	7.9338144602	5.8085804442
409	2.7354736328	17.0755527386	5.2186862415
410	1.8657531738	8.7645183605	5.8992694065
411	0.5217285156	3.9762662791	3.8886261537
412	0.4660949707	3.7392827370	3.6956597062
413	1.5543212891	6.6900227434	5.6227111110
414	3.6534423828	3.4742106437	2.1239456133
415	0.3245239258	2.9196520952	3.1573341549
416	2.6935729980	17.0271125910	5.3754786302
417	2.8268432617	16.8235151078	4.8302008482
418	2.9606933594	15.5544108943	4.1911121817
419	3.2347412109	10.6934650520	2.9909546589
420	2.2661743164	13.0135192410	6.0905479716
421	1.1089172363	5.1986347637	5.1509460491
422	3.9859924316	0.1039861182	2.0001330608
423	0.7956542969	4.6742344892	4.6345017770
424	0.8935546875	4.8309971042	4.8256923498
425	3.1704101563	11.9702895229	3.2342703622
426	2.1035461426	11.0957804309	6.0590779170
427	1.3836669922	5.9529262764	5.4580122803
428	3.0335388184	14.4736721859	3.8392678820
429	0.7647399902	4.6201907738	4.5668152450
430	2.7893676758	16.9880380860	4.9963705552
431	0.5403137207	4.0460489738	3.9501010424
432	2.8804626465	16.4393656892	4.5800617599
433	3.5233764648	5.3678732397	2.2766167282
434	2.6718750000	16.9644750327	5.4505920145
435	0.4293518066	3.5577010487	3.5615046279
436	3.4783325195	6.1071333562	2.3504607273
437	2.9753417969	15.3562705188	4.1196876262
438	0.7077331543	4.5098182805	4.4317031732
439	2.4187622070	14.8583004933	6.0032099658
440	3.9591979980	0.3101092167	2.0011666816
441	3.6918029785	2.9833669744	2.0933168840
442	1.4827270508	6.3508993525	5.5549283078
443	0.7877502441	4.6607232954	4.6175533641
444	0.9063720703	4.8508704174	4.8483675259
445	3.5555725098	4.8656172550	2.2309480910
446	2.6372985840	16.8155551078	5.5612767926
447	2.5588684082	16.2825996954	5.7701501922
448	2.8427734375	16.7275498873	4.7572016978
449	3.1556091309	12.2594123123	3.2944193900
450	1.4176025391	6.0804782162	5.4917078882
451	0.4548645020	3.6859886355	3.6551818880
452	3.8441772461	1.3126069189	2.0196405049
453	2.3066101074	13.5097134977	6.0809996649
454	3.3511352539	8.4045645855	2.6304225962
455	1.9809875488	9.8119929458	5.9870527554
456	2.2774353027	13.1515291533	6.0887362442
457	1.6934814453	7.4884892724	5.7504467042
458	0.0474853516	0.4753737400	2.1353939155
459	3.6317443848	3.7652501505	2.1438987725
460	3.6639404297	3.3368987705	2.1149910959
461	3.6409301758	3.6408428425	2.1352088192
462	2.1242675781	11.3286433722	6.0679896593
463	1.2231445313	5.4589811194	5.2881563066
464	1.6676635742	7.3255432890	5.7271395136
465	1.0079650879	5.0133472679	5.0118741893
466	2.2577819824	12.9108564169	6.0914957291
467	3.3495788574	8.4343162955	2.6345616487
468	3.2085876465	11.2150061855	3.0862140629
469	3.2073974609	11.2386934081	3.0906704006
470	1.3587646484	5.8648273754	5.4328910292
471	2.9659118652	15.4850223796	4.1656513450
472	1.7010498047	7.5375947460	5.7572416523
473	1.3504333496	5.8363590149	5.4244038949
474	0.8732910156	4.7995061988	4.7887966786
475	1.0945739746	5.1701520300	5.1323548329
476	0.4168090820	3.4908649953	3.5146341751
477	3.5161743164	5.4832325921	2.2876220663
478	1.2085266113	5.4219604844	5.2715334822
479	1.6574707031	7.2631319590	5.7178860061
480	1.9735107422	9.7392238258	5.9818185529
481	2.1461181641	11.5785610187	6.0760856980
482	0.2834167480	2.6198302330	2.9943454308
483	2.4330749512	15.0221230719	5.9869501533
484	2.9478759766	15.7190468845	4.2536766262
485	1.5637512207	6.7381499027	5.6315274180
486	2.2044982910	12.2655016959	6.0901511726
487	3.1384887695	12.5901122219	3.3658085302
488	3.6140441895	4.0099642767	2.1616852640
489	0.6190185547	4.2965931818	4.1927636018
490	1.0668334961	5.1172813391	5.0953705684
491	3.6364440918	3.7013796387	2.1394075167
492	3.8068542480	1.6830751677	2.0316367354
493	0.4579162598	3.7006598728	3.6662288518
494	2.8795471191	16.4473705240	4.5844264945
495	2.2673339844	13.0277194934	6.0903902953
496	0.9099731445	4.8564566411	4.8546485276
497	1.4169921875	6.0781056415	5.4911068632
498	2.6168212891	16.7008958548	5.6214881141
499	0.3061828613	2.7892790705	3.0846950803
500	3.9694519043	0.2300894860	2.0006457831
501	2.0428466797	10.4390478271	6.0270287373
502	2.3934936523	14.5627810046	6.0281581244
503	3.5448303223	5.0307438958	2.2455579420
504	1.9317321777	9.3448422523	5.9512543485
505	1.2367248535	5.4944536759	5.3033906141
506	3.7660217285	2.1162642295	2.0489062866
507	0.9988098145	4.9980179259	4.9982130671
508	3.0071411133	14.8917890766	3.9655380423
509	1.5240173340	6.5409004329	5.5942108098
510	2.1581115723	11.7175224792	6.0799157333
511	1.7394714355	7.7964404094	5.7914490458
512	3.1579895020	12.2130981058	3.2846460437
513	2.4487609863	15.1981285161	5.9672878421
514	1.4115905762	6.0572352597	5.4857801322
515	2.8509826660	16.6720623302	4.7191096684
516	1.7120361328	7.6099709388	5.7670733828
517	0.0932312012	0.9291872417	2.2812358052
518	1.4621276855	6.2615907034	5.5351131669
519	3.5123291016	5.5452696375	2.2936197850
520	3.1006469727	13.3022937396	3.5300195858
521	0.7224121094	4.5398318501	4.4678182701
522	2.1400756836	11.5090195477	6.0739876130
523	0.2043762207	1.9701286719	2.6840946946
524	1.7220458984	7.6770507245	5.7759969475
525	2.5535888672	16.2383377825	5.7821065263
526	1.0962219238	5.1733831916	5.1345086715
527	2.0419616699	10.4297680524	6.0265037403
528	2.9297180176	15.9377085370	4.3422332720
529	1.6508483887	7.2231580381	5.7118588704
530	1.8525390625	8.6545294348	5.8884221015
531	3.2308044434	10.7720422707	3.0049648749
532	1.1456298828	5.2754729915	5.1970208803
533	3.9445800781	0.4266851476	2.0021915227
534	2.9779968262	15.3192526863	4.1067606402
535	1.6496276855	7.2158387094	5.7107465947
536	1.0985412598	5.1779486812	5.1375320683
537	2.3760986328	14.3555552911	6.0426685873
538	1.3894042969	5.9738745935	5.4637505960
539	3.5570983887	4.8423614005	2.2289224850
540	1.1871337891	5.3698741616	5.2467589793
541	3.1669921875	12.0372873230	3.2480280141
542	3.7770996094	1.9957703054	2.0437617201
543	3.4240417480	7.0524276124	2.4563250795
544	1.9685363770	9.6911767468	5.9782939875
545	3.2139282227	11.1086478389	3.0663466617
546	2.1557006836	11.6894913790	6.0791823216
547	3.8902282715	0.8870948274	2.0091988994
548	3.7714538574	2.0568984534	2.0463392716
549	1.6079406738	6.9749180500	5.6725287932
550	2.5400085449	16.1202883610	5.8116621038
551	0.8466186523	4.7575935430	4.7381818663
552	3.4344482422	6.8668478677	2.4345260414
553	2.2790527344	13.1713702976	6.0884239466
554	1.7457275391	7.8401207492	5.7969696635
555	2.6422119141	16.8402267097	5.5462350764
556	3.1692810059	11.9924370166	3.2388064079
557	1.7658691406	7.9837151104	5.8146390895
558	0.3152465820	2.8543981671	3.1206213852
559	2.4162292480	14.8290188722	6.0059243662
560	0.5491333008	4.0776373636	3.9787262859
561	3.1099548340	13.1299086070	3.4888554448
562	0.5683898926	4.1433491658	4.0399817082
563	2.5551147461	16.2512264074	5.7786778643
564	3.6219482422	3.8998717490	2.1535703086
565	0.8755187988	4.8029779577	4.7929173181
566	1.7782592773	8.0743160096	5.8254238121
567	1.2744445801	5.5986945398	5.3447380440
568	0.1486816406	1.4631358708	2.4751144245
569	0.2938842773	2.6987771514	3.0358927608
570	2.4719848633	15.4508092900	5.9345073784
571	0.3261108398	2.9306714151	3.1636062251
572	3.9665527344	0.2525693203	2.0007769356
573	3.5330200195	5.2151247427	2.2623403196
574	3.8564453125	1.1959247688	2.0164137122
575	2.8302917480	16.8040555156	4.8145070252
576	2.4773864746	15.5080637097	5.9262371865
577	1.0920410156	5.1652060712	5.1290351081
578	2.3692321777	14.2730695361	6.0478230863
579	1.2324829102	5.4832598429	5.2986529394
580	0.2608642578	2.4438714047	2.9049709724
581	3.3208007813	8.9899229382	2.7143832208
582	3.3541564941	8.3469050552	2.6224396242
583	3.3854980469	7.7565763530	2.5436031702
584	2.8127746582	16.8953589560	4.8935571992
585	0.0643615723	0.6436715429	2.1875415517
586	0.8623352051	4.7823781167	4.7682951845
587	1.7565307617	7.9165746226	5.8064672758
588	0.4083251953	3.4442215808	3.4826497235
589	1.4325866699	6.1396467706	5.5064096628
590	2.5776977539	16.4325622148	5.7253632260
591	0.7592468262	4.6102192528	4.5543884187
592	0.0904846191	0.9021934409	2.2720901370
593	2.6946411133	17.0295527087	5.3716712017
594	1.8679809570	8.7832655342	5.9010855249
595	3.2106933594	11.1730835789	3.0783554045
596	0.7831420898	4.6527547328	4.6075601723
597	3.2985229492	9.4262296848	2.7805092108
598	0.9603271484	4.9354199405	4.9385823739
599	2.9134216309	16.1188278481	4.4214416372
600	3.5294799805	5.2709682639	2.2675205005
601	3.0155334473	14.7618809493	3.9251878181
602	3.2422485352	10.5436229132	2.9645636003
603	2.3624572754	14.1913574420	6.0525994618
604	0.8551940918	4.7711530868	4.7547167396
605	0.2099609375	2.0189289233	2.7056274470
606	3.6872253418	3.0403728371	2.0966757899
607	2.5773620605	16.4300005944	5.7261911718
